282.888,102,37.3625,54
282.888,102,37.3625,54
282.888,104,37.3625,54
282.888,106,37.3625,54
282.888,108,37.3625,54
280.219,106,37.3625,54
280.219,108,37.3625,54
280.219,110,37.3625,54
280.219,110,37.3625,54
280.219,112,37.3625,54
280.219,112,37.3625,54
280.219,114,37.3625,54
280.219,116,37.3625,54
280.219,118,37.3625,54
280.219,118,37.3625,54
282.888,118,37.3625,54
282.888,120,37.3625,54
285.556,122,37.3625,54
285.556,122,37.3625,54
285.556,124,37.3625,54
288.225,124,37.3625,54
290.894,126,37.3625,54
290.894,126,37.3625,54
293.563,128,37.3625,54
296.231,130,37.3625,54
298.9,132,37.3625,54
301.569,136,37.3625,54
301.569,132,37.3625,54
304.238,132,37.3625,54
306.906,134,37.3625,54
309.575,134,37.3625,54
312.244,136,37.3625,54
314.913,136,37.3625,54
314.913,138,37.3625,54
317.581,138,37.3625,54
320.25,140,37.3625,54
322.919,140,37.3625,54
325.587,142,37.3625,54
328.256,142,37.3625,54
330.925,144,37.3625,54
333.594,144,37.3625,54
336.263,144,37.3625,54
338.931,144,37.3625,54
344.269,146,37.3625,54
346.938,146,37.3625,54
346.938,146,37.3625,54
349.606,148,37.3625,54
352.275,148,37.3625,54
352.275,148,37.3625,54
354.944,148,37.3625,54
354.944,148,37.3625,54
354.944,148,37.3625,54
357.613,148,37.3625,54
357.613,150,37.3625,54
357.613,150,37.3625,54
360.281,148,37.3625,54
357.613,150,37.3625,54
360.281,150,37.3625,54
360.281,150,37.3625,54
362.95,150,37.3625,54
362.95,148,37.3625,54
362.95,148,37.3625,54
360.281,148,37.3625,54
360.281,148,37.3625,54
360.281,148,37.3625,54
360.281,146,37.3625,54
360.281,146,37.3625,54
360.281,146,37.3625,54
360.281,146,37.3625,54
357.613,144,37.3625,54
357.613,144,37.3625,54
357.613,142,37.3625,54
354.944,142,37.3625,54
357.613,142,37.3625,54
357.613,140,37.3625,54
357.613,140,37.3625,54
354.944,138,37.3625,54
354.944,138,37.3625,54
354.944,138,37.3625,54
352.275,136,37.3625,54
349.606,136,37.3625,54
346.938,134,37.3625,54
344.269,134,37.3625,54
341.6,132,37.3625,54
341.6,132,37.3625,54
338.931,130,37.3625,54
336.263,130,37.3625,54
333.594,128,37.3625,54
330.925,128,37.3625,54
328.256,128,37.3625,54
325.587,126,37.3625,54
325.587,126,37.3625,54
320.25,124,37.3625,54
317.581,124,37.3625,54
314.913,124,37.3625,54
312.244,122,37.3625,54
309.575,122,37.3625,54
304.238,120,37.3625,54
298.9,118,37.3625,54
296.231,118,37.3625,54
290.894,118,37.3625,54
285.556,114,37.3625,54
282.888,116,37.3625,54
277.55,114,37.3625,54
274.881,114,37.3625,54
269.544,114,37.3625,54
266.875,112,37.3625,54
261.538,112,37.3625,54
256.2,112,37.3625,54
253.531,110,37.3625,54
248.194,110,37.3625,54
245.525,110,37.3625,54
240.188,108,37.3625,54
234.85,108,37.3625,54
229.513,108,37.3625,54
224.175,106,37.3625,54
218.838,106,37.3625,54
