673,53,43,71
673,55,43,71
672,56,43,71
671,57,43,71
671,57,43,71
671,58,43,71
670,59,43,71
670,59,43,71
669,60,43,71
667,61,43,71
665,62,43,71
663,63,43,71
660,63,43,71
657,63,43,71
655,63,43,71
652,63,43,71
649,63,43,71
647,62,43,71
645,63,43,71
643,63,43,71
641,63,43,71
640,63,43,71
638,64,43,71
636,65,43,71
635,66,43,71
634,66,43,71
633,67,43,71
632,67,43,71
631,67,43,71
630,68,43,71
629,69,43,71
629,69,43,71
629,70,43,71
629,71,43,71
629,71,43,71
630,72,43,71
630,73,43,71
630,73,43,71
630,73,43,71
630,74,43,71
630,74,43,71
630,75,43,71
630,75,43,71
630,75,43,71
631,76,43,71
632,77,43,71
634,78,43,71
636,79,43,71
638,81,43,71
639,81,43,71
641,83,43,71
643,83,43,71
644,83,43,71
645,85,43,71
647,85,43,71
649,87,43,71
653,95,40,51
655,95,40,51
657,96,40,51
659,97,40,51
661,97,40,51
663,98,40,51
665,99,40,51
667,100,40,51
669,101,40,51
672,102,40,51
673,103,40,51
675,103,40,51
677,105,40,51
679,106,40,51
681,107,40,51
682,107,40,51
683,107,40,51
685,109,40,51
687,110,40,51
688,110,40,51
689,110,40,51
690,110,40,51
691,110,40,51
691,111,40,51
691,113,40,51
692,115,40,51
693,115,40,51
693,115,40,51
694,117,40,51
695,117,40,51
695,119,40,51
697,120,40,51
698,121,40,51
699,122,40,51
700,123,40,51
701,123,40,51
702,124,40,51
703,125,40,51
704,126,40,51
705,127,40,51
707,129,40,51
709,129,40,51
711,130,40,51
713,131,40,51
715,133,40,51
718,134,40,51
721,135,40,51
723,137,40,51
726,139,40,51
729,140,40,51
731,142,40,51
734,143,40,51
737,145,40,51
740,147,40,51
744,148,40,51
747,149,40,51
751,151,40,51
755,152,40,51
759,153,40,51
763,155,40,51
767,156,40,51
771,157,40,51
775,159,40,51
778,160,40,51
781,161,40,51
784,163,40,51
787,165,40,51
791,165,40,51
794,167,40,51
797,167,40,51
800,169,40,51
803,169,40,51
805,170,40,51
806,171,40,51
807,171,40,51
807,171,40,51
807,171,40,51
807,171,40,51
807,171,40,51
808,171,40,51
809,170,40,51
809,169,40,51
815,169,32,51
815,168,33,51
815,168,32,51
815,167,33,51
818,167,31,51
819,166,31,51
818,165,33,51
820,164,33,51
821,165,29,51
821,162,32,51
821,160,33,51
823,162,34,51
825,161,30,51
823,161,31,51
824,158,34,51
824,160,31,51
825,158,32,51
827,157,27,51
825,156,29,51
827,155,30,51
826,155,33,51
827,153,28,51
827,151,30,51
825,151,34,51
825,151,35,51
822,151,32,51
821,150,27,51
817,149,30,51
817,149,31,70
816,147,29,99
815,148,30,105
813,151,29,100
813,146,31,105
811,145,31,106
809,146,33,103
809,145,30,104
807,144,28,99
805,145,29,104
802,144,30,106
801,144,29,107
799,141,31,109
797,141,33,104
798,142,32,107
796,143,32,105
796,142,29,102
793,141,31,108
789,140,40,108
787,140,40,105
786,139,40,102
785,139,40,97
783,139,40,106
783,138,40,107
781,137,40,106
781,137,40,103
780,137,40,107
779,136,40,107
779,136,40,107
779,135,40,104
778,135,40,102
778,135,40,101
777,135,40,101
777,135,40,101
782,137,29,103
782,137,29,103
782,136,29,103
783,136,29,103
783,136,29,103
784,136,29,103
785,137,29,103
786,137,29,103
787,137,29,103
787,137,29,103
789,137,29,103
789,136,29,103
791,136,29,103
792,136,29,103
793,135,29,103
793,135,29,103
795,134,29,103
796,134,29,103
797,134,29,103
799,134,29,103
799,133,29,103
800,133,29,103
801,133,29,103
802,133,29,103
803,132,29,103
803,131,29,103
804,130,29,103
805,129,29,103
806,129,29,103
807,128,29,103
808,127,29,103
809,126,29,103
810,125,29,103
811,125,29,103
812,125,29,103
813,124,29,103
813,123,29,103
814,123,29,103
814,121,29,103
813,121,29,103
